title,score,url,date,author
Monkey Island 2 Special Edition: LeChuck's Revenge iPad Review,8.9,/articles/2010/07/07/monkey-island-2-special-edition-lechucks-revenge-ipad-review,2010-07-07T18:31:00.000Z,Kristine Steimer
Crystal Defenders iPad Review,5.0,/articles/2010/07/07/crystal-defenders-ipad-review,2010-07-07T01:14:00.000Z,Levi Buchanan
Blokus HD iPad Review,8.5,/articles/2010/06/29/blokus-hd-ipad-review,2010-06-29T18:05:00.000Z,Levi Buchanan
Pac-Match Party HD Review,7.2,/articles/2010/06/29/pac-match-party-hd-review,2010-06-29T17:54:00.000Z,Levi Buchanan
Twin Blades HD iPad Review,7.8,/articles/2010/06/11/twin-blades-hd-ipad-review,2010-06-11T23:07:00.000Z,Levi Buchanan
Bruce Lee Dragon Warrior HD iPad Review,8.3,/articles/2010/06/04/bruce-lee-dragon-warrior-hd-ipad-review,2010-06-04T23:23:00.000Z,Levi Buchanan
Chocobo Panic iPad Review,7.0,/articles/2010/05/26/chocobo-panic-ipad-review,2010-05-26T20:25:00.000Z,Levi Buchanan
Pac-Man iPad Review,7.0,/articles/2010/05/21/pac-man-ipad-review,2010-05-21T22:27:00.000Z,Levi Buchanan
Hero of Sparta HD iPad Review,6.5,/articles/2010/05/19/hero-of-sparta-hd-ipad-review,2010-05-19T22:41:00.000Z,Levi Buchanan
U Connect iPad Review,8.5,/articles/2010/05/18/u-connect-ipad-review,2010-05-18T22:52:00.000Z,Levi Buchanan
Iron Man 2 iPad Review,6.2,/articles/2010/05/10/iron-man-2-ipad-review,2010-05-10T16:05:00.000Z,Levi Buchanan
Pinball HD iPad Review,8.0,/articles/2010/05/03/pinball-hd-ipad-review,2010-05-03T15:00:00.000Z,Levi Buchanan
Zen Bound 2 iPad Review,8.5,/articles/2010/05/03/zen-bound-2-ipad-review,2010-05-03T15:00:00.000Z,Levi Buchanan
Avatar iPad Review,6.0,/articles/2010/04/28/avatar-ipad-review,2010-04-28T21:25:00.000Z,Levi Buchanan
Espgaluda II iPhone Review,7.8,/articles/2010/04/26/espgaluda-ii-iphone-review,2010-04-26T22:43:00.000Z,Levi Buchanan
Shrek Kart HD iPad Review,7.3,/articles/2010/04/16/shrek-kart-hd-ipad-review,2010-04-16T20:23:00.000Z,Levi Buchanan
7 Wonders HD iPad Review,7.4,/articles/2010/04/16/7-wonders-hd-ipad-review,2010-04-16T20:02:00.000Z,Levi Buchanan
Let's Golf HD iPad Review,7.4,/articles/2010/04/15/lets-golf-hd-ipad-review,2010-04-15T21:30:00.000Z,Levi Buchanan
N.O.V.A. HD iPad Review,6.5,/articles/2010/04/14/nova-hd-ipad-review,2010-04-14T21:13:00.000Z,Levi Buchanan
Amazon: Hidden Expedition iPad Review,7.5,/articles/2010/04/14/amazon-hidden-expedition-ipad-review,2010-04-14T19:59:00.000Z,Levi Buchanan
New York 3D Rollercoaster Rush Review,7.0,/articles/2010/04/12/new-york-3d-rollercoaster-rush-review,2010-04-12T22:30:00.000Z,Levi Buchanan
Metal Gear Solid Touch iPad Review,5.0,/articles/2010/04/09/metal-gear-solid-touch-ipad-review,2010-04-09T21:07:00.000Z,Levi Buchanan
