title,score,url,date,author
Game & Wario Review,5.1,/articles/2013/06/21/game-wario-review,2013-06-21T09:04:33.000Z,Keza MacDonald
Sniper Elite V2 Wii U Review,7.0,/articles/2013/06/01/sniper-elite-v2-wii-u-review,2013-06-01T03:38:34.000Z,Tristan Ogilvie
Resident Evil: Revelations HD Review,7.5,/articles/2013/05/21/resident-evil-revelations-hd-review,2013-05-21T00:09:05.000Z,Taylor Cocke
Assassin's Creed III: The Tyranny of King Washington Review,6.8,/articles/2013/04/23/assassins-creed-iii-the-tyranny-of-king-washington-review,2013-04-23T08:46:00.000Z,Keza MacDonald
Toki Tori 2 Review,8.0,/articles/2013/04/05/toki-tori-2-review,2013-04-05T19:24:38.000Z,Audrey Drake
Need for Speed Most Wanted U Review,9.0,/articles/2013/03/26/need-for-speed-most-wanted-u-review,2013-03-26T13:47:29.000Z,Daniel Krupa
The Walking Dead: Survival Instinct Review,4.5,/articles/2013/03/22/the-walking-dead-survival-instinct-review,2013-03-22T00:33:10.000Z,Greg Miller
Monster Hunter 3 Ultimate Review,8.8,/articles/2013/03/18/monster-hunter-3-ultimate-review,2013-03-18T00:05:23.000Z,Keza MacDonald
LEGO City Undercover Review,8.0,/articles/2013/03/14/lego-city-undercover-review,2013-03-14T08:00:05.000Z,Richard George
BIT.TRIP Presents Runner 2: Future Legend Review,9.0,/articles/2013/02/26/bittrip-presents-runner-2-future-legend-review,2013-02-26T00:32:36.000Z,Taylor Cocke
Puddle Wii U Review,6.8,/articles/2013/02/22/puddle-wii-u-review-2,2013-02-22T23:03:39.000Z,Neal Ronaghan
The Cave Review,7.9,/articles/2013/01/22/the-cave-review,2013-01-22T08:01:14.000Z,Ryan McCaffrey
Marvel's The Avengers: Battle for Earth Review,5.0,/articles/2013/01/16/marvels-the-avengers-battle-for-earth-review,2013-01-16T01:00:17.000Z,Lucas M. Thomas
007 Legends Wii U Review,4.2,/articles/2013/01/14/007-legends-wii-u-review,2013-01-14T23:58:24.000Z,Tristan Ogilvie
