title,score,url,date,author
Pokemon Stadium Review,8.2,/articles/2000/03/04/pokemon-stadium,2000-03-04T01:00:00.000Z,Peer Schneider
Hydro Thunder,7.0,/articles/2000/03/04/hydro-thunder-2,2000-03-04T01:00:00.000Z,Matt Casamassina
South Park Rally,5.7,/articles/2000/03/02/south-park-rally-2,2000-03-02T01:00:00.000Z,Aaron Boulding
Jeremy McGrath Supercross 2000,4.9,/articles/2000/03/02/jeremy-mcgrath-supercross-2000-6,2000-03-02T01:00:00.000Z,Matt Casamassina
NBA In The Zone 2000,5.8,/articles/2000/03/01/nba-in-the-zone-2000-2,2000-03-01T01:00:00.000Z,Aaron Boulding
World League Soccer 2000,4.8,/articles/2000/02/29/world-league-soccer-2000-2,2000-02-29T00:30:00.000Z,IGN Staff
ECW: Hardcore Revolution,5.0,/articles/2000/02/18/ecw-hardcore-revolution-3,2000-02-18T01:00:00.000Z,Matt Casamassina
Ridge Racer 64,9.0,/articles/2000/02/15/ridge-racer-64,2000-02-15T01:00:00.000Z,Matt Casamassina
Disney's Tarzan,7.8,/articles/2000/02/15/disneys-tarzan,2000-02-15T01:00:00.000Z,Matt Casamassina
Vigilante 8: Second Offense,8.0,/articles/2000/02/02/vigilante-8-second-offense-4,2000-02-02T01:00:00.000Z,Nix
Monopoly 64,7.4,/articles/2000/01/26/monopoly-64,2000-01-26T01:00:00.000Z,Aaron Boulding
Mario Party 2 Review,7.9,/articles/2000/01/25/mario-party-2-2,2000-01-25T01:00:00.000Z,Matt Casamassina
Brunswick Circuit Pro Bowling,7.3,/articles/2000/01/22/brunswick-circuit-pro-bowling-3,2000-01-22T01:00:00.000Z,Aaron Boulding
Roadsters,7.5,/articles/2000/01/07/roadsters-6,2000-01-07T01:00:00.000Z,Aaron Boulding
Harvest Moon 64,8.2,/articles/1999/12/24/harvest-moon-64,1999-12-24T01:00:00.000Z,Aaron Boulding
Asteroids Hyper 64,6.3,/articles/1999/12/18/asteroids-hyper-64,1999-12-18T01:00:00.000Z,Matt Casamassina
Space Invaders N64 Review,7.8,/articles/1999/12/17/space-invaders-2,1999-12-17T01:00:00.000Z,Matt Casamassina
Bomberman 64 2 (Import),7.6,/articles/1999/12/16/bomberman-64-2-import,1999-12-16T01:00:00.000Z,Timothy Horst
South Park: Chef's Luv Shack,5.3,/articles/1999/12/14/south-park-chefs-luv-shack-2,1999-12-14T01:00:00.000Z,Matt Casamassina
