title,score,url,date,author
Lies of P Review,8.0,/articles/lies-of-p-review,2023-09-13T15:00:00.000Z,Travis Northup
Trine 5: A Clockwork Conspiracy Review,8.0,/articles/trine-5-a-clockwork-conspiracy-review,2023-08-29T15:00:00.000Z,Travis Northup
Sea of Stars Review,8.0,/articles/sea-of-stars-review,2023-08-28T14:00:00.000Z,Gabriel Moss
Armored Core 6: Fires of Rubicon Review,8.0,/articles/armored-core-6-fires-of-rubicon-review,2023-08-23T15:00:00.000Z,Mitchell Saltzman
WrestleQuest Review,6.0,/articles/wrestlequest-review,2023-08-16T15:00:00.000Z,Jarrett Green
The Texas Chain Saw Massacre: The Game Review,6.0,/articles/the-texas-chain-saw-massacre-review,2023-08-14T14:00:00.000Z,Travis Northup
Moving Out 2 Review,8.0,/articles/moving-out-2-review,2023-08-11T12:00:00.000Z,Tristan Ogilvie
Atomic Heart: Annihilation Instinct Review,6.0,/articles/atomic-heart-annihilation-instinct-review,2023-08-11T01:03:47.020Z,Luke Reilly
The Expanse: A Telltale Series Episodes 1-3 Review,7.0,/articles/the-expanse-a-telltale-series-episodes-1-3-review,2023-08-04T16:00:00.000Z,Zack Handlen
F1 Manager 2023 Review,8.0,/articles/f1-manager-2023-review,2023-07-27T21:00:00.000Z,Christopher Edgerton
Double Dragon Gaiden: Rise of the Dragons Review,7.0,/articles/double-dragon-gaiden-rise-of-the-dragons-review,2023-07-27T07:01:00.000Z,Jarrett Green
Exoprimal Review,8.0,/articles/exoprimal-review,2023-07-20T19:02:27.828Z,Mitchell Saltzman
Oxenfree 2: Lost Signals Review,7.0,/articles/oxenfree-2-lost-signals-review,2023-07-12T07:00:00.000Z,Carli Velocci
Crash Team Rumble Review,7.0,/articles/crash-team-rumble-review,2023-06-30T17:15:07.000Z,Will Borger
The Legend of Heroes: Trails into Reverie Review,8.0,/articles/the-legend-of-heroes-trails-into-reverie-review,2023-06-30T13:00:00.000Z,George Yang
AEW: Fight Forever Review,6.0,/articles/aew-fight-forever-review,2023-06-28T13:00:00.000Z,Jarrett Green
Aliens: Dark Descent Review,7.0,/articles/aliens-dark-descent-review,2023-06-19T18:00:00.000Z,Leana Hafer
F1 23 Review,8.0,/articles/f1-23-review,2023-06-15T08:30:39.030Z,Luke Reilly
Amnesia: The Bunker Review,8.0,/articles/amnesia-the-bunker-review,2023-06-05T13:00:00.000Z,Leana Hafer
System Shock Review,9.0,/articles/system-shock-remake-review,2023-06-02T01:51:41.480Z,Jon Bolding
